"recid_use","p_current_age","p_charge","p_jail30","p_prison","p_probation","p_juv_fel_count","p_felprop_violarrest","p_murder_arrest","p_felassault_arrest","p_misdemassault_arrest","p_famviol_arrest","p_sex_arrest","p_weapons_arrest","fail_appear_two_yr","fail_appear_two_plus","current_violent","current_violent20","pending_charge","prior_conviction_F","prior_conviction_M","violent_conviction","total_convictions","p_arrest","p_property","p_traffic","p_drug","p_dui","p_domestic","p_stalking","p_voyeurism","p_fraud","p_stealing","p_trespass","p_current_age18","p_current_age1929","p_current_age3039","p_current_age4049","p_current_age5059","p_current_age60plus","p_property0","p_property13","p_property46","p_property79","p_property10up","prior_conviction_M01","prior_conviction_M24","prior_conviction_M57","prior_conviction_M810","prior_conviction_M11up","p_charge0","p_charge13","p_charge45","p_charge67","p_charge810","p_charge11up","p_felprop_violarrest0","p_felprop_violarrest1","p_felprop_violarrest2","p_felprop_violarrest3","p_felprop_violarrest46","p_felprop_violarrest7up","total_convictions0","total_convictions1","total_convictions2","total_convictions3","total_convictions46","total_convictions7up"
-1,21,5,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,10,2,5,1,5,9,3,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,NA,0
-1,20,5,0,0,0,0,3,2,0,0,0,0,2,NA,NA,1,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,NA,0,1,0,0,0,NA,0
-1,36,2,0,0,0,0,1,0,0,0,0,0,0,NA,NA,1,0,NA,NA,NA,NA,NA,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
-1,30,4,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,NA,0,1,0,0,0,NA,0
1,30,5,1,5,1,0,5,0,0,0,0,0,0,0,0,0,0,26,14,5,6,5,42,5,0,13,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0
-1,19,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,1,1,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
-1,27,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
-1,56,2,0,0,1,0,0,0,0,1,0,0,0,NA,NA,1,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,NA,0,0,1,0,0,NA,0
-1,46,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
-1,27,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,1,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1,25,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
-1,35,5,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,18,0,3,1,3,24,1,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,0,1,0,0,NA,0,0,0,0,1,NA,0
-1,49,3,0,0,1,0,0,0,0,1,0,0,0,NA,NA,0,0,0,0,1,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,NA,0,0,1,0,0,NA,0
-1,38,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,NA,0,0,0,1,0,NA,0
-1,59,2,0,0,0,0,0,0,0,1,0,0,0,NA,NA,1,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1,21,3,0,0,2,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,1,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,NA,0,0,1,0,0,NA,0
-1,18,2,0,0,0,0,0,0,0,1,0,0,0,NA,NA,1,1,NA,NA,NA,NA,NA,2,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1,20,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,1,NA,NA,NA,NA,NA,3,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1,26,5,0,0,1,0,0,0,3,1,0,0,1,0,0,1,0,0,1,2,0,3,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,NA,0,0,0,0,1,NA,0
-1,62,5,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,11,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1,24,5,0,0,3,0,0,0,0,0,0,0,0,NA,NA,0,0,4,1,5,0,5,19,3,0,5,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0
-1,33,5,0,0,2,0,0,0,0,0,0,0,0,NA,NA,0,0,5,3,3,0,5,22,1,0,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0
-1,32,5,0,0,2,0,4,0,0,0,0,0,0,NA,NA,1,0,3,3,3,5,5,19,5,0,2,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0
-1,65,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
-1,43,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,1,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1,34,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,1,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
-1,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,NA,0,1,0,0,0,NA,0
-1,25,5,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,2,0,2,5,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,0,1,0,0,NA,0,0,0,1,0,NA,0
-1,18,1,0,0,0,0,0,0,1,0,0,0,0,NA,NA,1,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1,18,4,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,1,0,0,1,0,1,3,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,NA,0,0,1,0,0,NA,0
1,24,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,NA,0,0,1,0,0,NA,0
-1,22,2,0,0,0,0,0,0,0,1,0,0,0,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,NA,0,1,0,0,0,NA,0
-1,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,NA,0,1,0,0,0,NA,0
-1,36,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,1,1,11,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,0,1,0,0,NA,0,0,1,0,0,NA,0
-1,36,1,0,0,0,0,0,0,1,0,0,0,0,NA,NA,1,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1,24,5,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,4,1,4,15,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0
-1,26,5,0,0,3,0,0,0,0,0,0,0,3,NA,NA,0,0,16,8,4,0,5,68,1,0,11,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0
-1,48,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,1,5,30,1,2,6,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0
-1,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,4,0,5,20,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0
-1,25,5,0,0,0,0,0,0,1,1,0,0,1,NA,NA,0,0,0,0,1,2,1,14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,NA,0,0,1,0,0,NA,0
-1,48,5,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,2,0,1,0,1,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,NA,0,0,1,0,0,NA,0
-1,75,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
-1,51,3,0,3,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,NA,0,1,0,0,0,NA,0
-1,30,5,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1,20,5,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2,0,0,2,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,NA,0,1,0,0,0,NA,0
1,31,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,1,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
-1,24,2,0,0,0,0,0,0,0,1,0,0,0,NA,NA,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,NA,0,0,1,0,0,NA,0
-1,24,5,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,NA,0,1,0,0,0,NA,0
-1,49,5,0,0,2,0,0,0,1,2,0,0,0,NA,NA,1,0,3,0,4,3,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0
-1,44,5,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,NA,0,1,0,0,0,NA,0
1,33,5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,5,1,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0
-1,34,5,0,0,2,0,0,0,0,0,0,0,0,NA,NA,0,0,4,2,3,0,5,18,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0
-1,43,5,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,NA,0,0,1,0,0,NA,0
1,20,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
-1,43,3,0,0,0,0,0,0,1,0,0,0,0,NA,NA,1,0,1,0,1,1,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,NA,0,0,1,0,0,NA,0
-1,18,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,3,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1,59,5,0,0,0,0,0,0,1,1,0,0,0,NA,NA,1,0,2,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,NA,0,0,1,0,0,NA,0
-1,41,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,1,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
-1,38,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,0,1,0,0,NA,0,0,1,0,0,NA,0
-1,20,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,NA,0,1,0,0,0,NA,0
-1,33,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,0,4,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,NA,0,1,0,0,0,NA,0
-1,18,1,0,0,0,0,1,0,0,0,0,0,0,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
-1,51,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
-1,24,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,0,1,0,0,NA,0,0,0,1,0,NA,0
-1,54,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1,56,5,0,0,1,0,0,0,0,1,0,0,0,NA,NA,1,0,6,0,4,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0
1,21,5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,8,1,3,0,4,9,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,NA,0
-1,77,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,1,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
-1,28,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,1,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
-1,22,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,7,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,0,1,0,0,NA,0,0,0,1,0,NA,0
-1,58,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7,4,4,1,5,13,4,3,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,NA,0
-1,35,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1,25,5,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,12,3,4,3,5,22,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,NA,0
-1,36,2,0,0,0,0,0,0,0,2,0,0,0,NA,NA,1,0,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1,25,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,1,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
-1,36,5,0,0,1,0,0,0,0,1,0,0,0,NA,NA,1,0,0,1,2,0,3,16,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,NA,0,0,0,0,1,NA,0
-1,36,5,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,14,9,5,2,5,32,5,0,9,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,NA,0
-1,21,1,0,0,0,0,0,0,1,0,0,0,0,NA,NA,1,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1,34,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,NA,0,0,1,0,0,NA,0
-1,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,NA,0,1,0,0,0,NA,0
-1,42,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1,38,5,0,5,5,2,5,0,1,0,0,0,0,1,0,1,0,17,12,5,5,5,40,5,0,14,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0
1,29,5,0,1,0,0,0,0,0,0,0,0,0,NA,NA,0,0,3,0,2,0,2,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,NA,0,0,0,1,0,NA,0
-1,52,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,NA,0,0,1,0,0,NA,0
-1,23,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,1,5,1,5,36,1,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0
-1,25,5,0,1,2,2,2,0,2,1,0,0,0,NA,NA,0,0,9,4,3,5,5,26,3,0,5,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,NA,0
-1,20,5,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
-1,27,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,NA,0,0,1,0,0,NA,0
-1,57,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
-1,24,2,0,0,1,0,0,0,2,0,0,0,0,NA,NA,1,0,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,NA,0,0,1,0,0,NA,0
